mutation: 0 crossover: 0
54744.1920922
57153.2895894
58059.7362516
59263.0993115
60404.818252
62420.9693885
63680.4403597
63802.4518128
63956.0950964
64122.5444599
64862.9905641
65029.4399276
65195.8892911
65279.1139728
65279.1139728
65362.3386546
65497.1561877
65580.3808695
65580.3808695
65580.3808695
65663.6055512
65663.6055512
65663.6055512
65663.6055512
65663.6055512
65663.6055512
65663.6055512
mutation: 2 crossover: 0
4883.34597281
10873.8525284
18412.2441126
26135.0101597
35884.5340297
42723.4190521
48717.0964864
53060.0284818
61778.5178214
75081.7143718
78431.4890803
84957.7132281
92571.9714323
94827.3085981
100787.879545
109397.646743
111821.027875
115818.043143
121000.846007
123367.320206
130416.761451
134267.174174
135723.832367
136227.57475
136458.142799
140505.274119
140929.058083
141656.640899
142050.14283
142100.962236
142211.202688
142655.524025
142765.764477
142867.403289
142969.042101
143019.861507
143070.680913
143172.319725
143273.958537
143324.777943
mutation: 2 crossover: 1
2313.44689877
10056.0341445
12723.395054
15018.2500516
18180.0786354
24490.3656952
29150.9787012
36528.9450491
42710.0260242
46574.5057724
51111.9358587
54917.401343
56913.9556528
58474.4884416
63722.5527866
65546.4621154
67465.6116289
67901.6331498
68337.6546707
68773.6761916
72880.7431294
75024.9660357
75024.9660357
75024.9660357
75416.4862389
75416.4862389
75416.4862389
75808.0064421
75808.0064421
75808.0064421
76199.5266453
76199.5266453
76591.0468485
76982.5670517
77374.0872549
77765.6074581
78548.6478644
79331.6882708
80114.7286772
80897.7690836
mutation: 2 crossover: 2
2275.03755548
6638.32116339
13963.8189854
22334.2761218
29440.0576496
33766.437321
39523.3546273
42329.5832911
49348.6849666
54310.4644221
57014.6108355
60498.1477804
61248.8660514
62925.8489871
63792.7515953
64404.7941356
65030.8851463
65506.4022232
65639.6139028
65809.603872
66280.4699156
66558.6744257
66793.1237296
66850.6314372
67091.658936
67235.0943208
67422.2849118
67739.1583862
68118.8230823
69242.0884845
69600.9774318
70452.4286895
71689.1267717
72954.0728608
73593.5505798
75190.2904241
76347.3629915
78904.0732828
80367.2345942
82248.6942975
mutation: 2 crossover: 3
3319.29242441
10091.9040394
16928.4189346
28451.2858572
31877.8176818
38859.2513864
41608.5795415
44357.5719809
48202.9735227
56172.1368938
59537.6884586
61019.1823277
63999.1942722
66357.0943103
67070.4885212
68230.3081562
68261.4429076
68261.4429076
68408.5741671
68555.7054266
68702.8366861
68849.9679456
69028.2339565
69059.3687079
69353.6515617
69384.7863131
69563.0523239
69710.2039183
69857.3351778
69716.1058391
70010.3886929
70157.560622
70273.5571302
70420.7087245
70966.2948796
71254.6961475
71370.7333252
71684.3264641
71684.3467989
71997.919603
mutation: 2 crossover: 4
4725.52842657
11343.9407615
20609.0036551
23935.355719
31752.5165443
33543.8198898
37190.184812
42168.3970852
45559.6263806
48247.1954603
50254.8253186
55539.8841731
59221.1165831
63649.510003
64015.4020304
64381.2940578
64652.3722321
64923.4504064
65005.3778974
65005.3778974
65005.3778974
65282.1312111
65650.9302616
65989.2370757
66450.081863
66818.8809135
66818.8809135
67312.6414936
68050.2395946
68787.8376956
69525.4357966
70138.0723679
71050.4155625
71788.0136635
72331.5578077
72523.7425539
73067.286698
73084.7263506
73724.1694583
74073.6596455
mutation: 3 crossover: 0
2711.92388662
7986.02045412
14472.4176491
23115.2034324
27616.3732323
34113.2728315
38329.1849073
44707.4076289
48896.37847
53705.8054634
57860.0691139
65045.9217409
70572.068811
79097.6119206
83387.0031253
87043.6163796
93713.2365423
97433.6921179
102150.622347
103168.693103
105474.243786
108619.011919
113438.73492
116333.519199
117139.877655
117704.796032
118306.8792
119195.835553
121455.806369
122465.073919
123780.248415
124844.574094
125571.755987
126769.994056
126887.902344
127960.651221
128254.724287
129218.962288
130493.287736
131050.895662
mutation: 3 crossover: 1
596.409000785
8521.39540723
13128.5228142
18484.9134424
21922.4316451
30743.5440647
40109.4659616
44640.4514362
46692.7998394
48676.0162103
51954.8846195
51478.4978622
52021.8994456
52543.962211
53083.2677104
53667.8609744
54375.3547179
54693.7909983
55180.5900459
56259.1192126
56646.9608517
56902.9192654
57208.1478628
57720.0646901
57976.0231038
58642.1566889
59308.290274
59820.2071013
60076.165515
60555.7460452
60933.5849195
61343.7600909
61704.6650787
62013.0985943
61679.09706
62313.5537305
62948.0104011
64070.6853637
64387.4604398
64867.7003526
mutation: 3 crossover: 2
36.3539603803
6568.0079344
15160.8453822
18932.1595257
25277.6612545
32031.7843759
37013.1806588
44621.2468643
49938.6046279
53353.3164509
55530.8985064
58017.6470376
60592.328936
63725.9810031
65416.1022437
68163.3865892
69343.2645492
69520.8923291
70369.9528765
71076.4065062
71621.670649
72150.4964989
72822.9271542
73925.4945967
74577.8021878
75644.3663871
76058.6229952
77496.5209206
77890.6544645
78428.3928139
79409.3304609
80053.9927434
80842.2598314
81343.3173084
81512.2537225
82300.5208105
82863.5907686
83407.0811644
83576.0175786
83913.8904069
mutation: 3 crossover: 3
5327.01513587
12893.3760783
18727.0657287
25038.2339338
30350.9020166
34265.9492307
45172.7200099
48681.8832478
51660.1423357
56092.9044305
60670.6557966
62993.0620482
66581.1377723
69200.2732602
71566.6878162
73192.2916046
74743.4104403
79168.1070285
80005.8316533
81301.3731412
82093.4559168
83284.5330295
84155.3043699
84233.9929347
84675.6443771
85038.6072548
85685.8444453
86333.0816358
86696.0445134
86980.3188263
87585.189084
88726.636086
88932.550964
89579.4590245
89999.1071324
90567.6557581
90567.6557581
90603.9773901
90859.9466625
91180.5426073
mutation: 3 crossover: 4
2408.40752149
6710.50547024
15042.5710109
22496.6360554
32556.0866939
36505.8473579
41310.0232658
43879.4181456
51216.278098
54340.4516082
58019.757482
59712.4142144
61577.7366821
61967.6338694
63352.0288064
64470.2341811
64686.5670963
65901.8940304
67938.5935927
69309.7204132
71104.9940658
71914.0417771
72577.4562047
73832.3540463
75085.5988124
75589.5152176
76192.4553994
76851.1865055
77746.515137
78482.6665279
79492.3410236
79698.4364678
80346.5222595
80949.4624412
81222.704787
81801.1003492
82501.3391461
83397.3132212
84055.3912964
84587.7524066
mutation: 4 crossover: 0
4753.01431627
9258.37542686
15342.5261815
21962.49113
27805.5329942
31846.4234103
32791.8054764
38431.6966348
41150.9958802
44749.0376942
48546.1857524
56120.2060789
63064.3387187
66976.3465633
73150.3958772
75288.114807
79097.9645075
81871.4402997
85958.2162323
88797.3239934
91510.9876893
95786.9327738
100783.522312
104543.996174
108598.972375
112212.856024
114194.169227
116786.270755
118489.539107
120479.359797
122455.271609
123169.477221
126842.691321
127710.568819
127740.422146
128070.570471
128070.570471
128808.121915
128808.121915
128808.121915
mutation: 4 crossover: 1
2444.00799101
13954.6153627
20670.6228332
28620.1800152
35573.0064172
41655.4085237
45016.9932935
51545.3398341
55432.4657452
57214.6587165
61774.0166979
63309.9681452
67792.9272245
70337.9749202
72628.5180639
74603.7949965
75677.6858836
75923.1479286
76417.6133357
76925.9635081
77356.7448181
77824.2402325
78315.1643224
79052.0481394
79798.5922434
80044.0542883
80469.3276157
81302.057942
81815.9111405
82725.1850783
82934.3600022
83607.4929998
83744.4005094
83892.7201384
84508.6506718
84756.1947788
85037.7721609
85239.6064686
85428.3146014
86487.8064488
mutation: 4 crossover: 2
5820.59857503
14967.1614777
22801.0478719
29621.8841496
38601.2962009
43006.696907
45780.7733511
50330.0139189
55233.151706
57154.6817253
58601.4528464
59686.5846722
61133.7452806
62635.7269058
64535.8239975
66206.304181
68622.9461608
70213.2562052
71252.5367345
72196.0821794
73899.5907884
75595.0213395
79476.6107798
80616.8970496
82920.3970847
85302.9427135
87069.2581597
89206.7656599
89821.3310886
90525.6393237
91654.5122765
93021.1637687
95668.0361115
96107.3897368
96853.9346274
97608.3878851
98853.7296806
99600.2745712
100387.163857
100877.979902
mutation: 4 crossover: 3
5466.75133217
14307.9254079
18366.2429727
25729.705378
31083.6491242
38917.6509679
45694.8048219
49510.2200265
51981.5170588
55031.8182288
57542.1438326
64118.4629228
70637.6793652
73343.2349056
75494.163097
77895.4343784
78676.7049465
79528.8115227
80213.1914022
80488.8516928
82508.481458
83566.4020199
89755.6035701
90495.3946218
91742.6715947
92645.9396793
93312.3124528
94568.847747
95534.9670581
95825.8971712
96582.5204417
97530.5985926
98017.3751694
98582.3020611
99501.951274
100410.609137
100970.498793
101873.030572
102154.868552
102502.73201
mutation: 4 crossover: 4
3648.06901741
11551.440565
17044.6261812
25771.4375984
32805.2753273
35008.8904453
37502.6574977
41408.1530389
46685.1642241
47779.5166114
48681.0728838
49313.1639618
50065.6556693
50815.2227491
51252.1542103
52174.1874007
53000.2049985
53805.9038731
54483.7741297
55570.9747078
56615.7479673
58207.9845811
59682.8975709
60678.5406347
61831.2447585
62272.9952673
63652.8912068
64515.6439171
64909.9019347
65322.0522902
66436.8769366
67828.6333692
68652.9340802
69477.2347913
70798.6894503
71576.5918927
72527.1671914
73781.4144069
75205.4671693
76475.133866
mutation: 5 crossover: 0
1060.41026939
7403.65603825
15120.3145301
23334.5302364
28891.1629234
33832.414748
37475.4772081
40495.4801637
44497.6781764
47123.341203
49308.960171
50975.1339518
52215.6633621
54891.0238677
61489.1246571
63626.8608792
67332.6818171
71368.7694376
72580.7323701
76223.1809229
80200.1734622
85255.6334361
89917.0473321
96640.7195974
100555.852081
103009.860668
105100.389788
106170.395284
108852.009099
110937.424754
112340.317833
115587.414166
117407.317289
118814.294773
120225.367513
121894.640953
122738.669503
123552.148874
124580.039238
125091.192624
mutation: 5 crossover: 1
4447.62308421
10371.7699371
20685.906658
27497.3457554
34117.1672675
37954.0914994
45805.845135
47841.8561999
53780.9600083
57692.0347519
59100.8680783
64365.7654119
65989.3639501
69606.1207927
71091.5698723
73470.9860649
73968.1527946
74663.5897911
76018.9554754
76553.4198686
77515.3463412
78375.4296591
79413.0234283
80039.7947699
81014.3211036
81303.7995318
81614.3103444
82245.924021
82267.9029228
83091.1654994
84108.2335053
85220.2462137
85647.9768978
86865.3713348
87108.658767
87691.6209596
87619.4981035
88078.0142325
88188.8738631
88318.4131842
mutation: 5 crossover: 2
4874.80314565
12715.672731
21713.9144581
25441.4456111
33839.112538
42083.4854803
49913.5698686
55826.260742
59610.0543304
68044.3474751
74970.5657068
82282.2758466
85077.5477143
88727.3809647
92438.3268192
95387.8704297
95819.4494567
97155.6643476
100072.39533
101899.558283
102671.245443
103183.710251
104173.701316
104867.21645
106118.754227
106491.229257
107159.369314
107873.177348
108664.243183
109489.677746
110382.145192
110719.909964
111354.673021
112143.729153
112853.450907
113321.707141
113503.731409
114159.197843
115096.469434
115423.214953
mutation: 5 crossover: 3
-3049.6842391
5609.22132983
12670.9753481
17467.9957205
24475.036528
27543.2996168
33453.2403828
38760.9249221
46693.7908826
47755.743954
51945.9847418
53452.4874676
56395.6898776
60648.0709886
62761.4753169
65496.5792972
68399.3643021
69845.7724384
71001.8592297
71917.6953231
73309.3980119
74080.8272608
75964.7977515
76858.4366437
77439.5457868
78214.3608593
78930.5916821
79905.2951353
80547.0954954
81554.6057709
81941.2699896
83138.5018328
84384.859779
84813.6069371
85695.246239
86502.8132593
87332.3936158
88948.9359168
89887.0538576
90824.5409458
mutation: 5 crossover: 4
5555.23592017
12315.7708959
18004.1340843
21035.6758272
32684.3542952
38290.3638935
45906.4753226
48457.982713
54115.4723036
61209.6847582
63053.5141768
64809.342471
66305.8698417
73235.6579994
74982.5487813
76743.7397726
77454.8850074
78153.9994157
78390.9412313
78600.268732
79034.1432437
79437.1031556
80089.7333615
80061.949166
80274.0473019
80707.9218136
81402.6492015
81984.2893496
82758.9220068
82837.8442043
83062.3912153
83455.7147465
83854.1458279
83721.1475174
84302.1396139
84465.5769449
84522.3085857
85541.3691769
86025.7336543
86746.7495611
mutation: 6 crossover: 0
-1054.76329016
7748.1506176
15869.3172927
22161.9634763
27548.9253396
33847.4350322
42572.3102186
48436.5625306
55186.3495259
58397.2170582
65123.6178499
69313.2717861
75281.8835242
80807.7699549
87234.8552626
91312.8357695
96904.7170789
101085.756946
102130.511982
104214.573105
108687.955762
113232.577759
115780.977545
117531.624923
118045.893813
118908.680142
119885.136888
119880.489116
121446.284723
122227.928092
123244.348373
124121.173322
125018.380209
125933.197538
126813.229506
127386.594837
127097.893373
127975.101049
128366.837278
129124.90902
mutation: 6 crossover: 1
4915.90777488
13399.3734124
21561.1232954
24955.1054181
33540.8972178
42608.2757643
47911.609211
54704.1760603
58313.6033799
63347.6887577
69543.515528
73291.7974354
76317.0954723
78629.7111403
81617.9616586
82496.2624665
83911.0501268
84209.1200314
85920.5523918
86990.5957267
88349.6331792
88869.2535973
89655.6906425
90129.8973339
90492.0480844
92202.2262531
93361.5992884
94878.0285936
96417.9576138
98382.4802268
98138.4861996
99227.8302146
100582.850047
101175.841777
102363.502436
102368.214977
102487.664353
103627.191551
104612.968231
105004.317067
mutation: 6 crossover: 2
4321.22967036
9956.57583787
18782.9278914
26903.6326687
33140.1561865
34878.0782038
39441.4023397
42751.7101728
44760.4164742
50448.3273498
54235.5967908
59013.1499829
62810.8068408
66915.5260632
70847.9329121
73897.1383698
76109.9908473
78755.4543832
82831.6904566
85374.9341168
86562.755438
89311.189613
91940.4533012
94528.3479153
97381.2640405
97799.7692397
99402.8002469
100559.948264
101508.577779
101749.776843
102016.196572
102393.286425
103360.495476
104277.090228
104821.779564
104912.234054
105559.899671
105863.498461
106558.548425
107326.63968
mutation: 6 crossover: 3
1642.09269533
9454.27798579
13379.6057423
19678.0379372
26272.8399582
32089.8171781
35535.6981275
41322.2095959
45814.318025
47470.7922441
52922.9943553
55929.0126127
59495.081561
63420.9281107
66692.670951
70718.1783128
73197.7668544
71874.8200393
76758.3927616
79743.8601098
84376.5071
86749.1384017
88766.6394514
90975.9935086
93781.4961569
95283.6204377
96891.5535618
98605.6827682
99772.5311462
100276.751267
100090.96636
101662.711659
102864.282439
103198.632963
104246.905201
105300.735469
105906.21095
106982.94548
107795.410466
109460.299335
mutation: 6 crossover: 4
3690.45538934
13427.2109114
15060.6866255
21716.659826
27952.7740184
30157.9216826
33446.1288846
39912.4871952
44463.2996538
48024.0708909
50264.9318367
52756.2436483
54342.1264528
56064.1428132
58771.3853801
60291.5955256
61203.8779948
63152.4719984
63898.5132812
65471.7737275
67150.7444442
68139.2889566
70426.4879889
71350.2292052
72507.8208088
73191.6164809
74331.0958562
75792.3169733
76555.8169334
77467.574655
78583.8143119
79403.5083008
79872.8263298
81218.4075325
82382.370295
84034.1499202
84312.3096058
84752.9406776
85328.6236126
85475.1736186
mutation: 7 crossover: 0
5733.42740685
14460.7093693
17899.440562
24543.2209151
31780.6390004
38100.7876042
44721.6558034
50054.8631166
55537.3206747
58622.0802219
59938.8117547
64472.6815398
67350.1275992
70103.6196778
78225.1277583
82817.1786352
87108.3979832
91817.9821158
94125.3820596
96245.160527
99416.2869097
102700.653579
105689.679177
108732.111437
112441.722563
115177.761082
117276.049725
118489.183581
119627.035874
120208.86452
121727.403971
121991.349409
123746.395647
124221.819341
125434.58941
126943.64572
127603.391738
128372.400311
129023.367927
130478.089924
mutation: 7 crossover: 1
3532.23205202
10002.6041265
12888.1480166
22542.1755599
26434.4591962
30276.2087474
34770.3470207
40857.3816849
44991.1456152
47979.5516878
52131.6142017
54402.4090391
57060.5798882
59772.099807
61697.4933823
64362.5911457
65438.0745826
69040.8869219
70028.1055641
71789.8542103
72477.7116349
72732.1866184
73925.8544524
75589.363201
77063.4679927
77075.4032159
78047.3803721
80207.1102932
81798.6964739
83335.6055459
85084.327624
87839.2607373
88831.4163044
91447.0691651
93647.9869006
96552.2793978
99438.8118738
101068.000562
103260.114625
105839.807198
mutation: 7 crossover: 2
4120.80419192
12691.959673
19590.4250711
26758.9000547
30216.1924111
37731.0634847
42909.1630461
46449.2365647
51088.086276
57082.3076859
60481.8091999
67001.0334783
73733.4281537
78977.1430227
80702.7212102
89723.769062
93063.4068656
94767.8418245
96027.3736098
97951.2667552
99977.3608188
100848.155866
101620.499034
102505.559339
103866.331153
105398.561476
107380.238883
108570.227751
110100.313252
111041.244865
112162.46527
112485.840001
112954.709867
114559.244141
115814.641755
117069.585361
118604.856776
120351.675206
121301.341262
122282.544691
mutation: 7 crossover: 3
2540.87759128
11112.9700478
17470.0615932
19378.7582855
26484.9438447
30393.8671662
35552.0305551
44274.5544976
48733.646888
50101.5655828
55653.7261025
56936.6093622
60455.1128705
61911.6718878
63347.6707406
64686.9293107
66809.6597149
69191.8910179
70324.0677597
72443.8663276
75051.7912613
75630.8640277
77040.2659064
79632.1245353
81893.6700487
83998.3121754
86853.9661543
88980.9386503
91441.2317128
92795.2708768
93467.9719406
94163.5621101
95552.2128835
96324.7243137
97198.294835
97907.2382327
99222.4336858
100106.55342
100065.608135
99831.7463396
mutation: 7 crossover: 4
2871.78615061
9264.65775781
17049.4017583
25350.8900295
33649.4430299
39181.3623306
43741.5286505
45558.8162546
50011.4147837
52680.6704244
53749.2667002
55392.6232553
56985.61191
58580.6999697
59835.0663915
61837.268496
63218.4969417
64296.9317282
65117.1655646
66676.3815401
67211.6496907
68776.5686929
70007.7832276
71224.4436898
71721.7991361
72838.8779871
72888.2565935
74415.322955
74901.0370351
75842.6749539
76900.0783504
79380.6376202
80247.3967829
81887.1926973
82825.0134946
83635.4424305
84881.2529118
85778.2259436
87992.9177578
89634.9149172
mutation: 8 crossover: 0
5991.82855306
15091.0732004
21678.2600228
33983.5479672
40903.0926127
44828.7062184
54432.7735561
58996.9359508
63590.7956039
66887.7363482
71149.9995938
76152.2623831
81214.2044602
86417.0626742
90421.606016
95627.5919109
100309.983514
103686.439228
105730.891342
109488.373026
111040.728298
114765.816423
116099.842886
119656.283557
123917.279834
123947.060465
127458.21716
128719.232979
129187.556191
131077.136013
135009.439816
136129.692538
137498.352451
138022.40625
138900.654089
140266.85466
140644.950339
142290.929166
143524.518233
142938.21161
mutation: 8 crossover: 1
1761.90310109
8515.4734138
10694.5399022
18189.6236919
23250.5722031
28745.4240852
34344.9309995
35915.2632349
38615.4037865
41732.8307865
47982.0542546
50846.3289073
53725.1585642
59232.0694379
62952.6872262
69807.0576973
73221.6285116
75258.5456102
78740.7014493
83121.3303234
85102.6715978
87237.9953436
90315.6810019
92009.5945733
91879.6212643
93595.3491997
94214.7984577
96997.8620438
99350.738434
102257.758652
104899.703598
108030.138708
111963.817437
113791.726185
115343.205621
118588.618072
121950.76607
125819.278178
128170.617149
131132.307176
mutation: 8 crossover: 2
6298.80606117
12155.7244242
17915.9401127
26025.1714851
30719.0455083
40964.4871054
45685.1950476
48463.999478
52087.7562691
58044.1024342
61538.6085045
66408.8473351
70077.9538442
71922.3809146
75636.4543676
78603.0048128
81011.9742253
82947.4941609
85702.7029376
86522.7009456
88383.240738
89218.6201741
90553.432148
91924.0879433
92884.347839
93201.683611
93858.9456807
94881.0186682
96087.3681086
97109.6271341
98075.3988779
99320.3780832
100204.379618
101315.266355
102023.159503
103086.575487
103126.495309
104161.209407
105572.990723
106726.902383
mutation: 8 crossover: 3
562.422855768
7834.23139559
13636.1040252
20204.8507439
24701.0415357
28341.9288281
33643.1006301
37718.4332354
39064.8007401
41657.2651275
43259.3347685
47583.6206563
48120.3224252
53621.7420537
55042.5246531
57674.3450516
59774.8678687
61343.1884493
63014.5346655
65749.6826494
66807.4195254
67395.0244286
68728.277109
68554.0170289
71880.4709901
74059.1136398
75988.7852566
77396.4542486
79812.3907291
82403.2583454
83636.3058259
85824.6234571
88033.5941648
88773.5053865
91919.9838757
93799.9055534
96360.5796738
98763.4521125
99341.9137782
100123.840199
mutation: 8 crossover: 4
23.6041184709
5154.76444121
11477.0434386
16962.3322871
24176.3865863
27196.6408891
29256.9167936
38113.4942877
42922.5550175
46219.7502262
49322.9695915
51886.3710744
53393.3968543
54160.4086507
55785.4581128
57560.0718016
57423.6396308
58339.6281175
59140.2588311
59624.5248963
61015.663519
61496.501834
62777.429031
65033.1939746
66861.2144622
69079.3444648
72465.7157769
75323.0852272
78044.2380401
80293.3404351
83127.195807
87059.6287775
88973.9859169
91316.8649041
91883.3399183
92623.4629386
94696.9917508
98439.3053951
98610.9218745
100189.273884
mutation: 9 crossover: 0
5581.17516102
10048.0529963
11684.7561263
15226.6936997
20029.5985718
27247.8624538
29609.175377
32851.8124719
38894.6421323
44859.7152228
51510.1533834
53597.3212969
56324.9131772
59269.9679219
62595.602739
64053.0496991
68394.6377845
71677.7065454
75457.9868249
77331.7158807
81406.0876973
86237.4227408
90167.7493401
92188.5849634
95313.468508
97827.8173202
99523.6096928
100359.689958
102804.09509
104410.609412
107566.857124
110234.92703
112460.004934
114686.797876
116181.446933
118491.139327
120588.756259
122910.634084
126188.150784
130342.795631
mutation: 9 crossover: 1
5131.88685094
9253.08114291
12213.9443549
16537.166091
22952.1001203
33008.8229998
38485.074788
46368.5686535
51258.2414611
53383.7541527
55568.1730238
60342.4350193
64878.2969444
68282.7453647
71371.4966926
77072.4856925
80562.8029578
83766.0647829
83581.0444117
84872.809593
87216.3375754
89018.7834212
91244.4742667
92845.129292
93581.4680373
95373.2428657
97610.4460343
99906.8233097
101295.151649
104528.373173
105747.761483
107881.773379
110689.645458
111230.164138
114153.838503
116231.560731
117321.325312
121535.840366
122854.83011
123923.863935
mutation: 9 crossover: 2
6042.0266616
9780.31268056
15728.8208484
21005.0827848
27544.4118099
32512.859149
37351.1542418
43147.4705513
47227.708275
49542.78738
54329.7252038
61994.1567624
63046.8767487
67033.6347059
69185.1750844
74157.3750257
76629.8294442
80436.9774501
84266.0343741
85775.6987029
87922.0332255
90608.5151454
93826.8194627
96605.4136037
97773.1682091
100358.950191
101323.437455
104300.476232
106189.544001
109788.684906
111884.585598
113594.353725
115480.907799
116194.661112
114970.804524
117526.961115
118459.608158
119707.070333
120605.361529
122532.941082
mutation: 9 crossover: 3
3029.82650637
10464.1449251
14692.3928954
18981.016464
27307.5933304
30426.7868653
38150.703538
46300.2695069
52741.1987712
55751.6478539
59210.9753205
63992.8039649
68178.3135904
71414.9299195
76145.8318912
77914.9206223
79970.2511207
82456.07111
82986.0608539
84490.7939839
87096.342945
88275.4476209
89919.0065291
93366.8901933
96646.352415
98533.0888999
100662.91222
101076.583382
106094.996657
109082.648553
111757.856426
114505.663326
117473.891134
118721.221605
120592.153375
125201.217529
128196.893506
130691.798826
133471.816366
133425.541307
mutation: 9 crossover: 4
4334.42446113
11109.8707707
12931.0370955
18835.3638691
23825.2083737
26778.4173645
29557.6113463
